"srcLang","srcString","srcWords","srcPron","EN.words","EN.pron","DE.words","DE.pron","FR.words","FR.pron","JA.words","JA.pron","ZH.words","ZH.pron","srcGloss","EN.gloss","DE.gloss","FR.gloss","JA.gloss","ZH.gloss"
"ZH","星期四","星期四:星期四","/ɕiŋ˥˥.tɕi˥˥.s˥˩/","thing tree sea","/θɪŋ/ /tɹi/ /si/","Fink Tisch es","/fɪŋ/ /tiːʃ/ /eːs/","ciment tien cent","/sim/ /ti/ /s/","信 手 胃 サー","/ʃiɴ/ /te/ /i/ /saː/","猩 己 耜","/ɕiŋ˥˥/ /tɕi˨˩˦/ /s˥˩/","On Thursday,","thing tree sea","Fink table it","one hundred tien cement","Shin hands stomach Sir","Orangutan SI"
"ZH","黃花崗","黃花崗:黃花崗","/xuaŋ˧˥.xua˥˥.kaŋ˨˩˦/","shoe eye shoe awe king","/ʃu/ /aɪ/ /ʃu/ /ɔ/ /kɪŋ/","Schrank Kur klang","/ʃʀaŋ/ /kuːɐ/ /klaŋ/","chou ange chou as canne","/ʃu/ /aʒ/ /ʃu/ /a/ /kan/","酢 案 酢 彼 巻","/su/ /aɴ/ /su/ /a/ /kaɴ/","潢 花 缸","/xuaŋ˧˥/ /xua˥˥/ /kaŋ˥˥/","Yellow flower gang","shoe eye shoe awe king","Cabinet sound Spa","cabbage cabbage Angel as cane","Vinegar idea vinegar he wound","Huang spent cylinder"
"ZH","天婦羅","天婦羅:天婦羅","/tiɛn˥˥.fu˥˩.luo˧˥/","tea en fou loon","/ti/ /ɛn/ /fu/ /lun/","Tisch n Schuh Flur","/tiːʃ/ /n/ /ʃuː/ /fluːɐ/","tien aine fou lent eau","/ti/ /ɛn/ /fu/ /l/ /o/","手 ニ 酢 弓 を","/te/ /ni/ /su/ /ju/ /o/","丶 蝮 蘿","/tiɛn˨˩˦/ /fu˥˩/ /luo˧˥/","Tempura","tea en fou loon","Table floor n shoe","Tien elder crazy slow water","Hands in vinegar bow","Deinagkistrodon 蘿"
"ZH","寬打窄用","寬打窄用:寬打窄用","/kuan˥˥.ta˨˩˦.tʂai˨˩˦.yŋ˥˩/","coon tea chow ewe","/kun/ /ti/ /tʃaʊ/ /yu/","Kuh an Takt Ei eng","/kuː/ /aːn/ /takt/ /aɪ/ /ɛŋ/","cou Anne temps Thaï une","/ku/ /an/ /ta/ /tai/ /yn/","区 案 田 田 胃 塩","/ku/ /aɴ/ /ta/ /ta/ /i/ /eɴ/","館 獺 柴 佣","/kuan˨˩˦/ /ta˨˩˦/ /tʂai˧˥/ /yŋ˥˩/","寬 narrow","coon tea chow ewe","Clock cow egg eng","neck Anne time Thai one","-Bill rice field, stomach salt","Hotel 獺 wood workers"
"ZH","隋唐演義","隋唐演義:隋唐演義","/suei˧˥.taŋ˧˥.iɛn˨˩˦.i˥˩/","sue e tongue e en e","/su/ /i/ /tʌŋ/ /i/ /ɛn/ /i/","Ski Tang Ren in","/skiː/ /taŋ/ /ʀɛn/ /iːn/","sous eau temps aine eau","/su/ /o/ /ta/ /ɛn/ /o/","酢 胃 痰 胃 ニ 胃","/su/ /i/ /taɴ/ /i/ /ni/ /i/","髓 溏 炎 臆","/suei˨˩˦/ /taŋ˧˥/ /iɛn˧˥/ /i˥˩/","Sui and Tang dynasties play can correspond","sue e tongue e en e","Ski Tang ren in","under water time elder water","Vinegar stomach phlegm stomach (d) stomach","Bone marrow stronger inflammatory's conjectures"
"ZH","條形碼","條形碼:條形碼","/tiau˧˥.ɕiŋ˧˥.ma˨˩˦/","tea ooh thing ma","/ti/ /u/ /θɪŋ/ /mɑ/","Tau Fink Mann","/taʊ/ /fɪŋ/ /man/","tien houx fille mât","/ti/ /u/ /fij/ /ma/","手 兎 信 ま","/te/ /u/ /ʃiɴ/ /ma/","屌 猩 媽","/tiau˨˩˦/ /ɕiŋ˥˥/ /ma˥˥/","Natural shaped 碼","tea ooh thing ma","Guy Finch man","Tien Holly girl mast","Hand rabbit Shin.","Dick orangutan 媽"
"ZH","交通肇事罪","交通肇事罪:交通肇事罪","/tɕiau˥˥.tuŋ˥˥.tʂau˥˩.ʂ˥˩.tsuei˥˩/","tree ooh tongue chow shh chew e","/tɹi/ /u/ /tʌŋ/ /tʃaʊ/ /ʃ/ /tʃu/ /i/","Tisch Ei tun Tau f Tuch","/tiːʃ/ /aɪ/ /tuːn/ /taʊ/ /f/ /tuːx/","t' chien houx touche toit houx cent trou eau","/t/ /ʃi/ /u/ /tuʃ/ /twa/ /u/ /s/ /tʁu/ /o/","手 胃 兎 運 田 兎 胃 酢 胃","/te/ /i/ /u/ /uɴ/ /ta/ /u/ /i/ /su/ /i/","膠 冬 照 舐 啐","/tɕiau˥˥/ /tuŋ˥˥/ /tʂau˥˩/ /ʂ˥˩/ /tsuei˥˩/","Crimes of causing traffic casualties","tree ooh tongue chow shh chew e","Table egg do cloth f dew","you dog Holly key roof Holly hundred hole water","Hand stomach rabbit luck Machida rabbit stomach vinegar stomach","Adhesive winter according to lick spit"
"ZH","擴音機","擴音機:擴音機","/kuo˥˩.in˥˥.tɕi˥˥/","coo e'en tree","/ku/ /in/ /tɹi/","Kur in Ski","/kuːɐ/ /iːn/ /skiː/","cou eau hymne t' chien","/ku/ /o/ /imn/ /t/ /ʃi/","区 を 韻 手 胃","/ku/ /o/ /iɴ/ /te/ /i/","闊 茵 己","/kuo˥˩/ /in˥˥/ /tɕi˨˩˦/","擴 sound airport","coo e'en tree","Spa in ski","neck water Anthem you dog","Ward's rhymes get stomach","闊 DOI"
"ZH","曾外祖母","曾外祖母:曾外祖母","/tsəŋ˥˥.uai˥˩.tsu˨˩˦.mu˨˩˦/","tea song ooh e chew moo","/ti/ /sɔŋ/ /u/ /i/ /tʃu/ /mu/","Tang Mai Schuh Mus","/taŋ/ /maːiː/ /ʃuː/ /muːs/","t' se houx riz trou mou","/t/ /sə/ /u/ /ʁi/ /tʁu/ /mu/","手 線 兎 胃 酢 六","/te/ /seɴ/ /u/ /i/ /su/ /mu/","層 娃 椅 組 拇","/tsəŋ˧˥/ /ua˧˥/ /i˨˩˦/ /tsu˨˩˦/ /mu˨˩˦/","Maternal grandmother","tea song ooh e chew moo","Tang may shoe MUS","you are Holly rice soft hole","Hand wire rabbit stomach vinegar 6","Might evince something baby chair zu thumb"
"ZH","青河縣","青河縣:青河縣","/tɕiŋ˥˥.xɤ˧˥.ɕiɛn˥˩/","cheese shoe sea en","/tʃiz/ /ʃu/ /si/ /ɛn/","Tang Schuh Vieh n","/taŋ/ /ʃuː/ /fiː/ /n/","tir chat cent aine","/tiʁ/ /ʃa/ /s/ /ɛn/","手 インコ 乳 ニ","/te/ /iŋ.ko/ /t͡ɕi/ /ni/","警 禾 憲","/tɕiŋ˨˩˦/ /xɤ˧˥/ /ɕiɛn˥˩/","Qinghe County","cheese shoe sea en","Tang shoe cattle n","shooting chat hundred elder","Hand parakeet milk (d)","Police officers Bluegrass President honor"
"ZH","莊稼地","莊稼地:莊稼地","/tʂuaŋ˥˥.tɕia.ti˥˩/","chew eye tree tea","/tʃu/ /aɪ/ /tɹi/ /ti/","Tang Tier Tisch","/taŋ/ /tiːɐ/ /tiːʃ/","trou ange trier tien","/tʁu/ /aʒ/ /tʁie/ /ti/","手 兎 案 手 彼 里","/te/ /u/ /aɴ/ /te/ /a/ /ɾi/","囪 蛺 弟","/tʂuaŋ˥˥/ /tɕia˧˥/ /ti˥˩/","Harvest","chew eye tree tea","Tang animal table","hole Angel sort tien","Rabbit Bill hands him-no-Sato","Cong 蛺"
"ZH","巴利文","巴利文:巴利文","/pa˥˥.li˥˩.uən˧˥/","pea Li ooh an","/pi/ /li/ /u/ /ən/","Pack liegen","/pak/ /liː.ɡən/","pan lien houx nid","/pa/ /li/ /u/ /ni/","パ 水 兎 ニ","/pa/ /mi/ /u/ /ni/","芭 曆 蚊","/pa˥˥/ /li˥˩/ /uən˧˥/","Pali","pea Li ooh an","Pack are","Pan link Holly nest","PA water rabbit (d)","BAA 曆-mosquito"
"ZH","反躬自問","反躬自問:反躬自問","/fan˨˩˦.kuŋ˥˥.ts˥˩.uən˥˩/","fan king toss ooh an","/fæn/ /kɪŋ/ /tɔs/ /u/ /ən/","Fan Kuh Tonnen","/faːn/ /kuː/ /tɔ.nən/","femme couche t' cent houx nid","/fam/ /kuʃ/ /t/ /s/ /u/ /ni/","さん 区 手 兎 ニ","/saɴ/ /ku/ /te/ /u/ /ni/","樊 弓 自 蚊","/fan˧˥/ /kuŋ˥˥/ /ts˥˩/ /uən˧˥/","Anti-bow asked","fan king toss ooh an","Fan cow tons","woman layer you hundred Holly nest","Mr. gu hand rabbit (d)","Fan Gong from mosquitoes"
"ZH","環氧乙烷","環氧乙烷:環氧乙烷","/xuan˧˥.iɑŋ˨˩˦.i˨˩˦.uan˧˥/","shoe inn e An e ooh knee","/ʃu/ /ɪn/ /i/ /ɑn/ /i/ /u/ /ni/","Schuh an rang in an","/ʃuː/ /aːn/ /ʀaŋ/ /iːn/ /aːn/","chou Anne if eau houx Anne","/ʃu/ /an/ /if/ /o/ /u/ /an/","酢 案 胃 胃 胃 兎 案","/su/ /aɴ/ /i/ /i/ /i/ /u/ /aɴ/","繯 氧 椅 丸","/xuan˧˥/ /iɑŋ˨˩˦/ /i˨˩˦/ /uan˧˥/","Huan ethylene oxide","shoe inn e An e ooh knee","Shoe to rank in at","cabbage Anne if water Holly Anne","Vinegar proposal for gastric stomach stomach rabbit","Chair of 繯 oxygen pills"
"ZH","葡萄汁","葡萄汁:葡萄汁","/pu˧˥.tau˧˥.tʂ˥˥/","poo tie tea","/pu/ /taɪ/ /ti/","Putz Tau Tisch","/puːt͡s/ /taʊ/ /tiːʃ/","pou temps houx teint","/pu/ /ta/ /u/ /tɛ/","Ｐ 田 兎 手","/piː/ /ta/ /u/ /te/","蹼 掏 匙","/pu˨˩˦/ /tau˥˥/ /tʂ˧˥/","Grape juice","poo tie tea","Plaster Tau table","Pou time Holly dyed","P rice rabbit hand","Flipper cutting spoon"
"ZH","招貼畫","招貼畫:招貼畫","/tʂau˥˥.tiɛ˥˥.xua˥˩/","chow tea Ain shoe","/tʃaʊ/ /ti/ /ɛ/ /ʃu/","Tau Tier Schuh","/taʊ/ /tiːɐ/ /ʃuː/","toit houx tien hein chou as","/twa/ /u/ /ti/ /ɛ/ /ʃu/ /a/","田 兎 里 酢 彼","/ta/ /u/ /ɾi/ /su/ /a/","巢 蜨 話","/tʂau˧˥/ /tiɛ˧˥/ /xua˥˩/","貼 畫","chow tea Ain shoe","Guy animal shoe","roof tien Holly hein cabbage as","Field, rabbit-vinegar he","Nest die a message"
"ZH","洋基隊","洋基隊:洋基隊","/iɑŋ˧˥.tɕi˥˥.tuei˥˩/","e An tree two e","/i/ /ɑn/ /tɹi/ /tu/ /i/","in Ski Tuch","/iːn/ /skiː/ /tuːx/","if t' chien tout eau","/if/ /t/ /ʃi/ /tu/ /o/","胃 胃 手 胃 手 胃","/i/ /i/ /te/ /i/ /te/ /i/","氧 己 兌","/iɑŋ˨˩˦/ /tɕi˨˩˦/ /tuei˥˩/","Yankees force","e An tree two e","in ski cloth","If you dog all water","Stomach stomach get stomach get stomach","Oxygen DUI"
"ZH","軸承銷","軸承銷:軸承銷","/tʂou˧˥.tʂəŋ˧˥.ɕiau˥˥/","toe tongue sea ooh","/toʊ/ /tʌŋ/ /si/ /u/","Tor Tang Vieh Ei","/toːɐ/ /taŋ/ /fiː/ /aɪ/","tronc houx traire chien houx","/tʁo/ /u/ /tʁɛʁ/ /ʃi/ /u/","手 兎 天気 兎","/te/ /u/ /teŋ.ki/ /u/","肘 城 哮","/tʂou˨˩˦/ /tʂəŋ˧˥/ /ɕiau˥˥/","Bearing how important do","toe tongue sea ooh","Gate Tang cattle egg","trunk Holly milking dog Holly","Hand rabbit weather rabbit","Elbow city Pant"
